Date,AGG,EEM,EWJ,EWP,FEZ,GC=F,IWM,SHY,SI=F,TLT,^GSPC,^NDX
2004-05-17,0.005040508191931803,-0.040021819462177866,-0.026143913276877706,-0.010939437772046423,0.0,0.006631299734747964,-0.009523923411637436,0.0013473424807977086,-0.009264109682711186,0.008855458829858387,-0.010586817653437941,-0.014251492316899594
2004-05-18,0.0005010711975854676,0.029728470338355573,0.02796459485453684,0.003813778194802442,-0.0024725674875359926,-0.009749702785326053,0.011295862854461491,-0.0009777862314324093,0.0008820814058922988,-0.0039018030415232108,0.0068167279908324385,0.012732767576059123
2004-05-19,-0.00170424272419889,0.02764773728645631,0.023939261973098036,0.022796630487676106,0.01177228982074463,0.018893045061584957,-0.007108113717787079,-0.000491344605063726,0.04353961282973562,-0.0033043868360425055,-0.002574404299240607,-0.000808607631292424
2004-05-20,0.002711115781660167,-0.0061476209773769774,0.0063760971457620386,-0.012629970919633582,-0.0003062760838956624,-0.011752415961689855,0.0020453746735580314,0.0004915861432630564,-0.024831133599782174,0.007736530980923639,0.00046835403438727496,0.000379584707054903
2004-05-21,-0.0016017081625503415,0.016428423033610473,0.016895034134424503,0.0015048332173537293,-0.003981750047561405,0.01691330338191066,0.00937086757221195,0.0,0.015589841724417575,-0.00402142953571083,0.004012263629480151,0.008089549398029083
2004-05-24,0.0008021771564263869,0.015573707638821155,-0.001038382769778412,0.01502620590483117,0.016605506039321538,0.002079049729537097,0.012960780398820537,0.0002441573292049082,0.02166124114947765,0.00318086868557943,0.001691700031835941,0.0041187687401462725
2004-05-25,-0.00030081439453488734,0.022036295687518415,0.018711089390518687,0.054403879382420195,0.020568276846756772,0.007002027092106289,0.020871376407310738,0.0,0.014691202155081129,0.002926759606919349,0.01610357226793835,0.02386896518263204
2004-05-26,0.002505959363602983,-0.003908874621256331,-0.007142933324342238,-0.027026700464327647,-0.0017781514170277513,0.0,0.006844368175647597,0.0018367561729251136,-0.004935868619518002,0.005350477836534306,0.0016979403398029724,0.004248075966704734
2004-05-27,0.004801069801771751,0.01582247797018943,0.01849983335824823,0.010822601205707327,0.020486535690647623,0.016997183391709525,0.0002649443634816784,0.0004885661252240769,0.0234788693250918,0.007862137014516213,0.005686483778335472,0.006355444617061723
2004-05-28,-0.003484720795758345,-0.0021804440813029125,0.008072825337126943,-0.00963643015949256,-0.006982680770021732,-0.002279042568737788,0.0017646894397349566,-0.00036666735778456694,-0.013731831560780394,-0.0027604476365208352,-0.0005350809523592126,0.0021255991570690025
2004-06-01,-0.0011312781209027456,-0.0069310722471536135,-0.00600625066951932,-0.014053657176948842,-0.008789614267236456,0.0015228581307502598,0.009515622702302995,-0.0014190457695871794,-0.009008980862701077,-0.009157629277729673,0.00046391247815646963,0.0015823467185911433
2004-06-02,0.0004015361409621665,0.0,0.007049419275837243,0.017178314143784235,0.010050064098851896,-0.009883410633960477,-0.0033162014477953194,-0.000612909255985894,-0.03586776872531583,-0.0025601097195283584,0.0033803418012448017,-0.0029417436668141006
2004-06-03,-0.0004013749744038453,-0.022195343432916292,-0.02899984895033969,-0.010779978914871147,-0.005853144914492292,-0.0066547377073996605,-0.019264222051331048,0.00024510270148403457,-0.018001031335059037,0.0020783534412425198,-0.0074222665609654515,-0.012983028606348257
2004-06-04,-0.002106366549757377,0.014725576123424844,0.012357855356833536,0.022157683391865746,0.018545534607396164,0.007214603836470657,0.012499751099684708,-0.0015926010786806444,0.013093541745352155,-0.005854774238879812,0.005247873329532693,0.006801833913892441
2004-06-07,0.0010043913439699015,0.034537427678694055,0.04069181637504271,0.015636275001976507,0.020231695827561014,0.007418761682693509,0.018077281171739346,0.0003681150042631476,0.01568155790580472,0.0002446639515407689,0.015964404405623522,0.025023305979149812
2004-06-08,-0.0024095875544986045,-0.013905016077441656,-0.003909987947109617,-0.004548405171209913,-0.009631657573565322,-0.007110177449880406,-0.000952531153740277,0.00012214269313082227,-0.022056347686288058,0.0018407624417482449,0.0015432995719157905,0.0030306209924768623
2004-06-09,0.00030223232965287394,-0.02261162528253835,-0.021589314711000007,-0.022495951670971293,-0.024600052192783606,-0.01662404092071612,-0.01812029157108952,-0.0015954879850806902,-0.023594753269031488,-0.004285004762488165,-0.00949946343485697,-0.017694185860351097
2004-06-10,-0.0010058860836498207,0.001144180936107686,0.02607764925101841,0.003955551205971686,0.009971056640463827,0.003641076453795522,0.003973788265684508,-0.00012246419140682363,0.02078893168392404,0.001966602473913337,0.004543338237380734,0.008009540341102461
2004-06-14,-0.002819960772561303,-0.03853490302725249,-0.02345992768265792,-0.024713697619498598,-0.017131659942004385,-0.0059600617500545905,-0.019613501414514012,-0.0025814573144834485,-0.01566574021645506,-0.00797699688588338,-0.009837419314923102,-0.015277433948183039
2004-06-15,0.008484651809296029,0.019346544840192825,0.025024683198813014,0.025339941265633215,0.022452448458404994,0.011730969573513716,0.018210947086548135,0.00332803152193617,0.013616208921281459,0.02115410005695706,0.005971767695307717,0.014095278010313406
2004-06-16,-0.0020036454167249307,-0.01340881941047034,-0.0009767233368588313,-0.0071632811677632136,-0.006067530537158583,-0.009018294112230651,0.001939048801996801,-0.0007374388187991743,-0.001744548545758895,-0.0038750766981414664,0.0013692889769110206,0.0005340988970923277
2004-06-17,0.0011041448887363359,0.004989978141080709,-0.000977085006659273,0.012265469817889674,0.005523336773461063,0.011180415300907187,-0.0025503069994733396,0.0012298069144518475,0.034952779622237085,0.006567035778261454,-0.0013320950700206335,-0.010783830325077126
2004-06-18,0.001503804251723695,-0.005683352140588571,0.0,0.004276310114525339,0.009251094668076831,0.015942433284484858,0.003437981621544184,-0.0006145361828547857,0.009962853080527578,-0.0021754801069241436,0.002623533037430237,0.0004234852460542893
2004-06-21,0.0013010658441690026,0.004599134511874103,0.007827690129700748,-0.004258101153494009,-0.009090370910284862,-0.0027841206948182595,-0.003953799098835864,0.0007374592225004584,-0.020565147309278276,0.0007266471278701836,-0.004158491147208343,-0.0077971145017261545
2004-06-22,-0.00039907046857234896,0.010595181486009908,0.0038833484446278987,0.0014253089134137475,-0.0011762032930583421,0.002538071065989911,0.007762483577962387,0.00036778777277057806,0.0011949419118224558,-0.003025075570579072,0.003636189661164524,0.014890977298346986
2004-06-23,-0.0008010470383404966,0.017796500803872073,0.0038687176787588484,0.0021352649947468105,0.0067707996327597275,0.0,0.015055005537320643,0.00024587734140513184,0.001364087664543323,0.001942476342454924,0.008506645854063244,0.012645198882482278
2004-06-24,0.003802806689161997,0.00400599556453507,0.012524065189011724,0.006747341686581088,0.006140208965657035,0.020506344565862422,-0.0036218088988703157,0.000982562650000629,0.051081169162788376,0.006056837710064933,-0.0029806426280444276,-0.0034883770350364607
2004-06-25,-0.00029773046530778835,0.01013314182574665,0.0,-0.006349456908409601,-0.0061027368859150055,-0.0004961850756705077,0.011757571570106817,0.00012042853119509367,-0.007775775142346286,0.0009634726479108568,-0.005453005365357422,0.006766027166796862
2004-06-28,-0.0032924042003731335,-0.008526493653507328,0.0057086967688486645,0.009229593753525167,0.009064160065285876,-0.00471579529726307,-0.002058290831181031,-0.0023271595675319334,-0.03722451657665016,-0.010225725587181045,-0.0009520887792657806,-0.0035438664267047892
2004-06-29,-0.0018007368339775232,0.007651327031872768,0.0,-0.015124654402048021,-0.0078239054389998,-0.021197007481296715,0.008336032610939403,0.0009820048129740577,-0.007461365636753925,0.006320852970627566,0.0025146474145940623,0.008425645534066994
2004-06-30,0.00792012726762592,0.014308152086935033,0.004730063023274722,0.01142867373443579,0.014310824976969228,0.00025479262042193973,0.005625213323819489,0.0027002084633702683,-0.013155670423005028,0.010264979753482395,0.004083801133464071,0.007299166510259747
2004-07-01,0.001266520528130144,-0.012497532099096209,-0.01789042050768086,-0.0056498814739665,-0.01410891476712195,0.008660198277194997,-0.018221943441554256,0.00020801450785157272,0.027527686852717892,0.0018724216535945803,-0.010430932269721027,-0.017848710371557663
2004-07-02,0.006378185530599545,-6.296573071440381e-05,-0.0057530012967415,0.005326864784687579,0.007885601640565065,0.005808049982244379,0.0031076926637936264,0.0026967360185388145,0.010615029955577393,0.010542683379955342,-0.003153344471985897,-0.005625788103263973
2004-07-06,-0.0006931211407206206,-0.010714140230940306,-0.03278663473238308,-0.0017662638810853615,-0.008114133677463164,-0.014310775456051195,-0.01790033802076796,-0.00024373353781892426,-0.005668542692506495,-0.0016596740507494046,-0.008148397790546658,-0.023953700654397614
2004-07-07,-0.00059468770702642,0.013046998664488996,0.008973011850776036,0.018400626355058458,0.004966959754584721,0.024707033975174042,-0.0012263026294886403,0.00012182634310553553,0.024480198346340964,0.000355914617550912,0.001899279876885318,0.004689757613953516
2004-07-08,0.0010905836476378106,-0.014254314891797959,-0.01679812083441945,-0.0024321331027339355,-0.0014532563503800722,0.013671389925148159,-0.018161386707841287,0.0003662760400138243,0.05073648707127476,0.0005938358264014898,-0.008244410026940319,-0.01470577112074678
2004-07-09,-0.002971290546479044,0.005327662586296356,0.025125353988712185,0.0013927398125972434,0.009315498281359913,-0.0007356248208645333,0.006612351944948358,0.0,0.006386275527499263,0.0010677385780795134,0.003336074231641284,0.00619789612888022
2004-07-12,0.0029801454244056114,-0.002586645956792144,0.0009804874988339485,-0.0013908027861854189,-0.005480065359477093,0.001472407615989324,-0.005769924302257201,0.00036740376418853415,0.01036989825382828,0.0014222550322249283,0.001383809375459455,-0.005479176839192745
2004-07-13,-0.0010893955706428038,0.004553884478367687,0.020567889264763606,-0.0038316269366746036,-0.008120535926016359,-0.014947331566489419,0.0013392902079287783,-0.0007332762867180431,-0.022977956215128326,-0.0029582136777343004,0.0007089685285670555,-0.002395019709176216
2004-07-14,0.0005950415709337076,-0.009570378448140016,-0.023992133777553493,-0.0020979350821190845,-0.0008773620170160479,0.00845769625991144,-0.005796009727001339,-0.00036634616753450366,0.03449361469567602,0.00035556210811837907,-0.003291105957191842,-0.008840331220420272
2004-07-15,-0.0018832779559218027,-0.005213170885032814,-0.010816314541461036,-0.0035035325181718147,-0.014925157030420189,-0.002959994345139383,0.0022425247883293142,0.0,0.008184283178539475,0.0010679569649638676,-0.0043006373747112026,-9.180811294073887e-05
2004-07-16,0.006651878856629656,0.01099207491216414,0.005964258954666679,0.007032154731007045,0.0032678554217733247,0.005937639346866419,-0.01118571790814582,0.001956853945133119,0.009019835121293562,0.01327442702956283,-0.004788989724690218,-0.01677354600745895
2004-07-19,-0.0014796817921115535,-0.0015171971751190005,0.003952420627749698,0.0038403914041098552,0.0008881981923343218,-0.002459419540061236,-0.0012671194631883598,-0.0004887131419795132,-0.01862336144058252,0.0007021655903620694,-0.00044488349073279476,0.003304176530692704
2004-07-20,-0.002666400159005544,0.004241480114693275,0.0019688948463472133,-0.010434126536187915,-0.0020708095521160264,-0.009122317927399037,0.019844452549229397,-0.001831959212148293,0.0018217829236264471,-0.009000212280657283,0.007057879334125161,0.017397228189338865
2004-07-21,-0.0023766620634285696,-0.011536238953716915,-0.025540567600700337,-0.010896703461912183,-0.02164266982805152,-0.011943239278090267,-0.03136413304927188,-0.00024429313070317704,-0.030610720085531562,-0.0027131871940625496,-0.013340343362997498,-0.024277481970604087
2004-07-22,0.002184368041844742,0.0,0.011088837407857488,0.00568594598504224,0.006061012514113839,-0.0047846735514506245,0.0016511905592593301,0.0002443528244195914,0.003282849120355813,0.0014191212356924332,0.002705928369005184,0.015823264838013884
2004-07-23,0.0022780311469667858,-0.01721945405129477,-0.023928188474864998,-0.03144864757526322,-0.02710876198159573,-0.011892743071498346,-0.014285797992651839,0.0,-0.013088206252792611,0.0033077156280532094,-0.00970060809233908,-0.023450333379150923
2004-07-26,-0.004645256816330434,-0.009279652945087036,0.005107473148416197,-0.013863611923732977,-0.003714951487097218,-0.0005121951524488244,-0.013099395472759068,-0.0007344233303098191,-0.015787796477111482,-0.004709248956220602,-0.0019609694149907986,-0.0051472621595515244
2004-07-27,-0.0022835360896381607,0.019060808603885926,-0.0010167698844232298,0.013688309835881318,0.01149777101515781,-0.008455003577195086,0.018638887298076945,-0.0008573750194011964,0.0004811970585711922,-0.013483159207075435,0.009925567812721026,0.016881010796407026
2004-07-28,0.0014931569615113105,-0.00032136667989235423,-0.007120585956997161,-0.009123917508465973,-0.010445702489388142,0.0051679586563306845,-0.0008313998453209903,0.0006126550809533171,0.020202008618237288,0.0001199304384935651,0.0005389767491852382,-0.005569529284944252
2004-07-29,-0.002285953149906872,0.006236909420211489,-0.0030742068415076096,0.011049737767038215,0.018317583257158487,-0.005141388174807249,0.011838283768238478,0.00024530537357869697,-0.002828874135222148,0.0022777568863532327,0.004573596944219327,0.01069560890921406
2004-07-30,0.007370579718312564,-0.004792669211148737,0.011305719384715252,-0.004735878912990321,-0.0012194784947598958,0.010335917312661591,0.005484480042957873,0.0014697155169567377,0.03230896884505974,0.011721001616896931,0.0011721935327353439,0.0013156238647693552
2004-08-02,-0.00027821964623664375,-0.0050077129695633715,0.006097124309969448,0.005124294601303037,0.00030527068044583494,0.0017903125499521,-0.003636007069623859,0.0007713325989111564,0.009160296340817276,0.0013059457011137532,0.0044476133176885035,0.004241633647852794
2004-08-03,0.001388859925656405,0.0011612516363344039,-0.008080777807899286,-0.00546234187065997,-0.0006103550373940392,0.005871809347182566,-0.014325214791113705,0.0002450469268018285,0.009833593934573726,0.004029736107278303,-0.0062623608298381095,-0.019333970160550717
2004-08-04,0.002180291189401773,0.000966857500617424,-0.009165037839334422,-0.0014648453656165294,0.0,-0.00456849693646888,-0.0008323151504484594,-0.0001223883623029387,0.007790268807564171,0.00047187926576142125,-0.0009638503395621445,5.07173226209634e-05
2004-08-05,0.0006919207914013459,-0.006439263237923543,-0.02363817927824885,-0.002933594090239522,-0.01679397658177173,0.0002549096961392827,-0.018436840258557297,0.0006127173640246841,0.0019324415266670503,0.0028311204810953505,-0.0163203750409584,-0.018684623995706362
2004-08-06,0.0064203228633257226,-0.007258554277226548,-0.005263102603492165,-0.0022067283851120445,-0.00279486605074597,0.01911802251688588,-0.020953428847041877,0.0035457027478933423,0.004005998243767683,0.01682632372312831,-0.015480689575870343,-0.028179966773033804
2004-08-09,0.0006866603171120644,0.008356440497963469,0.009523594771517097,-0.002579734453095117,-0.0018688189978994796,0.002251186697205698,-0.0031811713819119847,-0.00012161708438840346,-0.0056155025413933135,-0.0034714264625461677,0.0011748451877584554,0.0026837277393150227
2004-08-10,-0.002647969174592091,0.01126501191489182,0.008385855373788331,0.0018471380372329094,0.008424429478574247,-0.0017469732610578825,0.015667050954798922,-0.0024375223523870337,-0.002229137506540635,-0.00359984800423363,0.012973910309109993,0.021139954210788625
2004-08-11,0.0006877135161584835,-0.009282810372408523,0.008316187710780465,-0.009959186627670369,-0.012994983268994065,-0.011249999999999982,-0.001332852235119364,0.0015878062523806413,-0.029043813691475906,0.004312092600101458,-0.0030119364271447013,-0.016380614358923018
2004-08-12,0.0020643236072299675,-0.011179384651690105,-0.01546382256500689,0.00037282457541598646,-0.0028215050015650833,-0.0030341648723924974,-0.014397011015112704,0.00024389063390817256,0.004601891812459513,0.002088620620229076,-0.011675195100984137,-0.01526438706862887
2004-08-13,0.0019614390966449236,0.0015681242786516059,-0.011518384570677442,0.0,0.010059453449976496,0.011666259817210367,-0.0001937554352476889,0.0009763720478153104,0.010383313305541098,0.0032420056010509235,0.001476696846605785,0.0025987538147262956
2004-08-16,-0.0011744560110417135,0.013637010821277329,0.010592892987500768,0.009310730309181725,0.010893508420617648,0.010027575986972792,0.017126307525290096,-0.00024415138837030614,0.017077212379894346,-0.0034630565999362872,0.013655067923963315,0.014543301304754674
2004-08-17,0.0029401852587922495,0.006694596617397908,-0.001047966855238447,0.00442819327777122,0.0030786751080913444,0.003723008247017656,0.0062785015885382656,0.0009742623920343529,-0.001040114333221931,0.00567614244041148,0.00219578185950553,0.006692596779991122
2004-08-18,-0.0032252544672799477,0.011829151338782706,0.014690394555327835,0.016164678482086803,0.01442630096080677,-0.00024729501737141835,0.02136472709145143,-0.00024320654551135412,0.015915495065554675,-0.0048370832950439535,0.012443338319771735,0.020969971535935494
2004-08-19,0.0033337550930825355,0.0010744136015405914,0.0010345057708824879,0.0032533797587757096,-0.01180029150770967,0.0069255958325200595,-0.00851528341176122,0.0006084083059796352,-0.0021961737413104254,0.0024302526743287256,-0.0035976727982519607,-0.007692131422357806
2004-08-20,-0.0029306883704567355,0.004987066960503661,0.019627912640431733,-0.009368898034151862,0.005511119025785716,0.014984048175043618,0.017737371120898127,-0.0006080383703847003,0.007483509585826109,-0.0009234814433173311,0.006524742945688722,0.009968660645358618
2004-08-23,0.00029430072421532394,0.005402135603076896,-0.013171344097316573,-0.006184240544941377,-0.011266698246404472,-0.006534395274118254,-0.0036690639238246003,-0.0008518134625432605,-0.01820565056879464,-0.005778249923268475,-0.0024308480305429425,0.003051110317988659
2004-08-24,9.67380822349817e-05,-0.002874052202655464,0.015400316353051835,-0.0029282245948185626,-0.0024637451904511165,-0.018270401948842885,0.002761838142277817,0.0004868764229202238,-0.024773815366336938,0.0005812905293642867,0.000465361848639656,-0.0008169779686642009
2004-08-25,9.946912520564233e-05,0.011905005858504625,0.008089493619817922,0.0051393437540849796,0.011114702404230847,0.012158793787802491,0.005692065795704027,-0.00036506680359815746,0.0054761564371168525,0.0034852700751377697,0.008000456125331068,0.014155568218052306
2004-08-26,0.0018599542917066003,0.001361901982903424,-0.004012357056017657,0.0010958646628358437,0.003969154094718874,-0.0012257906533014173,-0.005842320669053325,0.0009742623920343529,0.009833593934573726,0.005671782463628761,0.00011765574084887653,-0.003736089400418141
2004-08-27,0.0006846472185559893,-0.0018547472457580705,0.003021441621453347,-0.0032835242155201394,-0.001824825063978519,-0.010063834474571376,0.007897217171979998,-0.000364147604973164,-0.013033762927287196,-0.0006907154435701335,0.0024251905218848346,0.0033093528733332267
2004-08-30,0.0009765540598387634,-0.005389852784103755,-0.0050202958718694735,0.001830347094983642,-0.003961150051098095,0.011157947275490798,-0.011388243881196969,0.00024266755235680115,0.017759578958857825,0.00472269331775399,-0.007781394120807694,-0.014850000228569749
2004-08-31,0.0,0.004360518340205566,0.007062965166118262,0.012422079994466095,0.013154060951531488,0.0063756895079545295,-0.001567317136818125,0.0014610898553528706,0.009843398283699178,0.006189731032365753,0.004630819912892159,0.000541041519649399
2004-09-01,0.0036033045580139422,0.008247635332988112,-0.002003190293550783,0.002526358746668844,-0.002113326190466447,-0.003898650407678117,0.017630349418685576,0.00026801169087886656,0.003249197031848894,0.0010304333772748198,0.0015123921974227184,0.006780187379367142
2004-09-02,-0.003999501744336054,0.01242450610320045,0.008031620328572853,0.017638397440385534,0.019062273063076285,-0.006849285412373285,0.017596020039092775,-0.0015826547552890702,-0.0036802730094454006,-0.009828083202808036,0.011212507374761538,0.01478998335259818
2004-09-03,-0.0004894775974667587,-0.010631781919921313,-0.02788807266419202,-0.007782299277989013,-0.012470690871250634,-0.013546798029556606,-0.011052498644329,-0.0013411956960729388,-0.0317671614345274,0.00011630599426060151,-0.004184933932207091,-0.01896535905393537
2004-09-07,-9.875596293595912e-05,0.007675992241886309,0.03790971345725325,0.00784333848542107,0.01202669616556018,-0.007740339833996579,0.012618336958040155,0.0,-0.05402107324816918,-0.0010391152150610594,0.006887425726392449,0.007304179792949839
2004-09-08,0.0030379507081508272,-0.0006095242644557075,-0.008884765253678095,0.0024764663397689457,-0.0017828745974928228,0.005032712709404308,-0.005340470835782374,0.0014654238495062089,-0.003387628463925152,0.00843205089400656,-0.00448589055367643,-0.0036689822370659098
2004-09-09,-0.0009768591753361866,0.0030487534109850944,-0.010955966179846732,0.0017640900591624487,0.0038693072463074074,-0.002253364822828785,0.008322101415358052,0.00012162051777853122,-0.003884779532278171,-0.0037801126220734504,0.0018902105356628507,0.010720751873032786
2004-09-10,0.002151722376799503,0.00948357541393996,-0.0010072151153978082,0.004578845144321164,0.007708338955070282,0.008531979664954559,0.009229400284124445,0.0002438386489207467,-0.0034123999205633027,0.0014949593038855458,0.004953628496854767,0.01542903872076229
